"stock_id","store_id","product_id","quantity","last_stocked_date"
"S7429","4","P1276",940,"2024-06-03"
"S7430","5","P1276",318,"2024-01-10"
"S7431","1","P824",442,"2024-09-24"
"S7432","2","P824",675,"2024-04-07"
"S7433","3","P824",347,"2024-06-16"
"S7434","4","P824",963,"2024-09-08"
"S7435","5","P824",317,"2023-09-21"
"S7436","1","P1277",171,"2024-09-05"
"S7437","2","P1277",14,"2023-05-06"
"S7438","3","P1277",283,"2024-08-21"
"S7439","4","P1277",476,"2023-09-13"
"S7440","5","P1277",891,"2023-12-12"
"S7441","1","P1278",883,"2023-09-10"
"S7442","2","P1278",55,"2024-02-16"
"S7443","3","P1278",152,"2024-06-05"
"S7444","4","P1278",393,"2024-01-19"
"S7445","5","P1278",349,"2024-07-24"
"S7446","1","P1279",314,"2024-07-18"
"S7447","2","P1279",386,"2023-05-26"
"S7448","3","P1279",281,"2024-05-31"
"S7449","4","P1279",983,"2024-08-17"
"S7450","5","P1279",201,"2023-07-21"
"S7451","1","P1280",18,"2023-05-16"
"S7452","2","P1280",6,"2023-12-23"
"S7453","3","P1280",151,"2023-09-30"
"S7454","4","P1280",777,"2024-06-01"
"S7455","5","P1280",565,"2024-09-21"
"S7456","1","P1281",649,"2024-02-22"
"S7457","2","P1281",621,"2023-10-30"
"S7458","3","P1281",97,"2023-09-02"
"S7459","4","P1281",128,"2023-09-29"
"S7460","5","P1281",893,"2024-07-20"
"S7461","1","P1282",930,"2023-10-18"
"S7462","2","P1282",420,"2023-12-07"
"S7463","3","P1282",238,"2024-09-01"
"S7464","4","P1282",138,"2024-04-08"
"S7465","5","P1282",717,"2024-06-01"
"S7466","1","P1283",79,"2024-03-21"
"S7467","2","P1283",673,"2024-09-14"
"S7468","3","P1283",348,"2023-05-07"
"S7469","4","P1283",762,"2024-06-08"
"S7470","5","P1283",707,"2024-05-21"
"S7471","1","P1284",231,"2023-07-10"
"S7472","2","P1284",870,"2024-09-05"
"S7473","3","P1284",966,"2024-09-11"
"S7474","4","P1284",5,"2024-07-14"
"S7475","5","P1284",817,"2023-12-13"
"S7476","1","P827",530,"2023-08-19"
"S7477","2","P827",646,"2024-09-26"
"S7478","3","P827",503,"2024-05-23"
"S7479","4","P827",60,"2023-07-10"
"S7480","5","P827",896,"2024-06-24"
"S7481","1","P647",309,"2023-12-06"
"S7482","2","P647",293,"2023-09-26"
"S7483","3","P647",380,"2023-07-14"
"S7484","4","P647",55,"2024-10-17"
"S7485","5","P647",224,"2024-07-24"
"S7486","1","P1285",461,"2023-12-08"
"S7487","2","P1285",291,"2024-02-18"
"S7488","3","P1285",427,"2024-06-18"
"S7489","4","P1285",465,"2024-08-02"
"S7490","5","P1285",46,"2023-09-14"
"S7491","1","P1286",551,"2024-10-18"
"S7492","2","P1286",675,"2024-03-22"
"S7493","3","P1286",620,"2023-07-02"
"S7494","4","P1286",192,"2023-10-08"
"S7495","5","P1286",570,"2024-08-20"
"S7496","1","P1287",658,"2023-07-13"
"S7497","2","P1287",707,"2023-06-30"
"S7498","3","P1287",988,"2024-02-23"
"S7499","4","P1287",283,"2023-10-21"
"S7500","5","P1287",438,"2024-08-29"
"S7501","1","P1288",359,"2023-11-21"
"S7502","2","P1288",577,"2024-04-16"
"S7503","3","P1288",594,"2023-11-21"
"S7504","4","P1288",895,"2024-06-04"
"S7505","5","P1288",834,"2023-10-01"
"S7506","1","P1289",841,"2023-08-03"
"S7507","2","P1289",820,"2024-07-30"
"S7508","3","P1289",765,"2024-03-27"
"S7509","4","P1289",979,"2023-06-29"
"S7510","5","P1289",447,"2023-12-23"
"S7511","1","P1290",860,"2023-05-25"
"S7512","2","P1290",744,"2024-09-22"
"S7513","3","P1290",45,"2023-11-23"
"S7514","4","P1290",77,"2023-10-02"
"S7515","5","P1290",976,"2024-04-27"
"S7516","1","P1291",736,"2024-09-14"
"S7517","2","P1291",30,"2023-09-29"
"S7518","3","P1291",56,"2023-05-10"
"S7519","4","P1291",116,"2024-03-06"
"S7520","5","P1291",852,"2024-01-13"
"S7521","1","P1292",867,"2024-08-15"
"S7522","2","P1292",637,"2023-05-04"
"S7523","3","P1292",225,"2024-06-04"
"S7524","4","P1292",319,"2024-07-07"
"S7525","5","P1292",967,"2024-08-13"
"S7526","1","P1293",591,"2024-04-26"
"S7527","2","P1293",735,"2023-07-27"
"S7528","3","P1293",654,"2023-11-22"
"S7529","4","P1293",419,"2024-08-14"
"S7530","5","P1293",788,"2024-03-21"
"S7531","1","P1294",872,"2024-01-14"
"S7532","2","P1294",979,"2023-08-17"
"S7533","3","P1294",207,"2024-10-06"
"S7534","4","P1294",731,"2024-01-27"
"S7535","5","P1294",754,"2023-11-15"
"S7536","1","P1295",977,"2024-11-05"
"S7537","2","P1295",71,"2024-07-01"
"S7538","3","P1295",283,"2023-11-20"
"S7539","4","P1295",776,"2024-03-17"
"S7540","5","P1295",500,"2024-09-13"
"S7541","1","P837",744,"2023-12-04"
"S7542","2","P837",472,"2024-06-10"
"S7543","3","P837",597,"2024-03-09"
"S7544","4","P837",113,"2023-06-25"
"S7545","5","P837",742,"2023-09-16"
"S7546","1","P1296",134,"2023-11-22"
"S7547","2","P1296",193,"2024-03-29"
"S7548","3","P1296",364,"2023-10-01"
"S7549","4","P1296",893,"2023-06-22"
"S7550","5","P1296",310,"2024-02-23"
"S7551","1","P1297",763,"2023-09-26"
"S7552","2","P1297",276,"2023-05-29"
"S7553","3","P1297",169,"2024-10-27"
"S7554","4","P1297",188,"2023-06-02"
"S7555","5","P1297",343,"2023-09-05"
"S7556","1","P839",388,"2023-07-06"
"S7557","2","P839",261,"2024-04-21"
"S7558","3","P839",817,"2024-07-03"
"S7559","4","P839",236,"2024-01-29"
"S7560","5","P839",288,"2023-09-01"
"S7561","1","P1298",747,"2024-09-01"
"S7562","2","P1298",806,"2023-10-05"
"S7563","3","P1298",279,"2024-01-25"
"S7564","4","P1298",189,"2023-12-27"
"S7565","5","P1298",95,"2024-09-14"
"S7566","1","P1299",682,"2024-03-25"
"S7567","2","P1299",748,"2023-10-05"
"S7568","3","P1299",711,"2023-11-03"
"S7569","4","P1299",639,"2024-06-17"
"S7570","5","P1299",510,"2024-04-06"
"S7571","1","P1300",579,"2023-07-14"
"S7572","2","P1300",890,"2024-08-03"
"S7573","3","P1300",340,"2024-04-24"
"S7574","4","P1300",643,"2023-08-13"
"S7575","5","P1300",780,"2023-07-11"
"S7576","1","P18",136,"2023-06-17"
"S7577","2","P18",987,"2024-08-23"
"S7578","3","P18",808,"2023-09-17"
"S7579","4","P18",686,"2024-04-19"
"S7580","5","P18",644,"2023-10-15"
"S7581","1","P841",754,"2023-10-12"
"S7582","2","P841",925,"2024-03-21"
"S7583","3","P841",246,"2024-10-02"
"S7584","4","P841",585,"2023-12-02"
"S7585","5","P841",150,"2023-10-17"
"S7586","1","P1301",106,"2023-10-30"
"S7587","2","P1301",482,"2023-08-28"
"S7588","3","P1301",831,"2024-02-12"
"S7589","4","P1301",23,"2024-06-12"
"S7590","5","P1301",847,"2024-01-16"
"S7591","1","P1302",58,"2023-06-16"
"S7592","2","P1302",921,"2024-08-19"
"S7593","3","P1302",238,"2024-11-09"
"S7594","4","P1302",461,"2024-02-21"
"S7595","5","P1302",609,"2024-01-30"
"S7596","1","P1303",568,"2024-02-04"
"S7597","2","P1303",684,"2023-07-21"
"S7598","3","P1303",7,"2023-08-16"
"S7599","4","P1303",571,"2023-07-15"
"S7600","5","P1303",510,"2023-07-25"
"S7601","1","P1304",538,"2024-03-14"
"S7602","2","P1304",941,"2023-08-29"
"S7603","3","P1304",530,"2024-05-26"
"S7604","4","P1304",641,"2023-12-25"
"S7605","5","P1304",685,"2023-08-31"
"S7606","1","P1305",413,"2023-11-09"
"S7607","2","P1305",827,"2024-02-14"
"S7608","3","P1305",462,"2024-07-05"
"S7609","4","P1305",346,"2023-05-04"
"S7610","5","P1305",976,"2024-02-29"
"S7611","1","P1306",59,"2023-10-29"
"S7612","2","P1306",591,"2023-06-17"
"S7613","3","P1306",168,"2023-06-26"
"S7614","4","P1306",571,"2023-07-30"
"S7615","5","P1306",229,"2023-11-19"
"S7616","1","P843",317,"2023-07-31"
"S7617","2","P843",425,"2024-02-19"
"S7618","3","P843",633,"2024-03-03"
"S7619","4","P843",746,"2024-09-09"
"S7620","5","P843",769,"2024-05-28"
"S7621","1","P1307",531,"2023-08-13"
"S7622","2","P1307",198,"2023-12-31"
"S7623","3","P1307",450,"2024-02-02"
"S7624","4","P1307",595,"2023-12-07"
"S7625","5","P1307",285,"2023-10-21"
"S7626","1","P1308",805,"2023-12-18"
"S7627","2","P1308",438,"2023-10-18"
"S7628","3","P1308",73,"2024-01-20"
"S7629","4","P1308",404,"2024-06-20"
"S7630","5","P1308",140,"2024-05-04"
"S7631","1","P1309",537,"2023-05-07"
"S7632","2","P1309",987,"2024-02-07"
"S7633","3","P1309",170,"2024-01-09"
"S7634","4","P1309",363,"2024-01-13"
"S7635","5","P1309",253,"2024-09-09"
"S7636","1","P844",849,"2023-12-07"
"S7637","2","P844",832,"2024-10-21"
"S7638","3","P844",512,"2023-07-24"
"S7639","4","P844",820,"2024-10-17"
"S7640","5","P844",969,"2024-04-27"
"S7641","1","P845",899,"2023-05-03"
"S7642","2","P845",992,"2023-05-11"
"S7643","3","P845",597,"2023-09-16"
"S7644","4","P845",282,"2023-07-19"
"S7645","5","P845",505,"2024-04-27"
"S7646","1","P1310",715,"2024-01-17"
"S7647","2","P1310",589,"2024-02-23"
"S7648","3","P1310",198,"2023-09-27"
"S7649","4","P1310",792,"2024-08-09"
"S7650","5","P1310",245,"2023-12-16"
"S7651","1","P847",561,"2024-02-19"
"S7652","2","P847",779,"2023-05-29"
"S7653","3","P847",108,"2023-12-06"
"S7654","4","P847",928,"2024-05-12"
"S7655","5","P847",56,"2024-04-24"
"S7656","1","P1311",751,"2024-05-18"
"S7657","2","P1311",558,"2023-09-27"
"S7658","3","P1311",178,"2024-04-25"
"S7659","4","P1311",206,"2024-10-13"
"S7660","5","P1311",676,"2024-08-07"
"S7661","1","P1312",202,"2024-08-08"
"S7662","2","P1312",133,"2023-09-13"
"S7663","3","P1312",414,"2023-08-04"
"S7664","4","P1312",474,"2024-05-27"
"S7665","5","P1312",868,"2024-06-10"
"S7666","1","P1313",697,"2024-05-02"
"S7667","2","P1313",424,"2024-02-28"
"S7668","3","P1313",423,"2023-08-23"
"S7669","4","P1313",191,"2023-05-07"
"S7670","5","P1313",422,"2024-08-19"
"S7671","1","P1314",663,"2023-05-23"
"S7672","2","P1314",562,"2023-12-17"
"S7673","3","P1314",701,"2024-06-11"
"S7674","4","P1314",919,"2023-08-16"
"S7675","5","P1314",795,"2023-10-02"
"S7676","1","P1315",39,"2024-02-04"
"S7677","2","P1315",405,"2024-02-13"
"S7678","3","P1315",888,"2024-11-16"
"S7679","4","P1315",768,"2023-10-01"
"S7680","5","P1315",673,"2024-10-03"
"S7681","1","P1316",564,"2024-01-24"
"S7682","2","P1316",604,"2024-02-14"
"S7683","3","P1316",996,"2023-05-08"
"S7684","4","P1316",644,"2023-12-24"
"S7685","5","P1316",953,"2024-02-17"
"S7686","1","P1317",561,"2023-09-29"
"S7687","2","P1317",248,"2024-04-23"
"S7688","3","P1317",709,"2023-05-21"
"S7689","4","P1317",551,"2024-10-31"
"S7690","5","P1317",12,"2024-04-02"
"S7691","1","P1318",420,"2023-11-05"
"S7692","2","P1318",297,"2024-07-03"
"S7693","3","P1318",178,"2023-06-04"
"S7694","4","P1318",680,"2023-09-21"
"S7695","5","P1318",279,"2024-01-07"
"S7696","1","P1319",409,"2024-10-16"
"S7697","2","P1319",106,"2024-06-23"
"S7698","3","P1319",648,"2023-07-25"
"S7699","4","P1319",623,"2024-02-03"
"S7700","5","P1319",476,"2023-10-27"
"S7701","1","P1320",738,"2024-06-13"
"S7702","2","P1320",630,"2024-09-11"
"S7703","3","P1320",248,"2024-11-15"
"S7704","4","P1320",991,"2024-11-03"
"S7705","5","P1320",421,"2023-06-14"
"S7706","1","P1321",837,"2024-09-08"
"S7707","2","P1321",930,"2024-11-05"
"S7708","3","P1321",98,"2024-03-28"
"S7709","4","P1321",70,"2023-09-07"
"S7710","5","P1321",992,"2023-10-13"
"S7711","1","P1322",928,"2024-06-13"
"S7712","2","P1322",915,"2024-09-09"
"S7713","3","P1322",162,"2023-10-11"
"S7714","4","P1322",735,"2023-08-28"
"S7715","5","P1322",969,"2024-02-15"
"S7716","1","P1323",970,"2024-10-27"
"S7717","2","P1323",60,"2024-10-02"
"S7718","3","P1323",226,"2023-10-23"
"S7719","4","P1323",390,"2023-07-23"
"S7720","5","P1323",639,"2024-03-24"
"S7721","1","P1324",429,"2023-09-26"
"S7722","2","P1324",778,"2024-05-28"
"S7723","3","P1324",534,"2023-05-08"
"S7724","4","P1324",970,"2024-06-21"
"S7725","5","P1324",57,"2024-02-14"
"S7726","1","P1325",376,"2024-03-30"
"S7727","2","P1325",429,"2024-08-02"
"S7728","3","P1325",388,"2024-10-12"
"S7729","4","P1325",403,"2023-09-17"
"S7730","5","P1325",56,"2023-10-06"
"S7731","1","P1326",787,"2023-07-11"
"S7732","2","P1326",706,"2023-06-04"
"S7733","3","P1326",690,"2023-07-08"
"S7734","4","P1326",863,"2023-10-28"
"S7735","5","P1326",24,"2024-09-19"
"S7736","1","P1327",507,"2023-10-07"
"S7737","2","P1327",790,"2024-08-27"
"S7738","3","P1327",351,"2024-06-29"
"S7739","4","P1327",904,"2024-08-16"
"S7740","5","P1327",239,"2024-05-31"
"S7741","1","P1328",342,"2024-08-29"
"S7742","2","P1328",212,"2023-11-30"
"S7743","3","P1328",891,"2024-06-25"
"S7744","4","P1328",494,"2024-08-11"
"S7745","5","P1328",378,"2023-11-07"
"S7746","1","P1329",292,"2024-11-06"
"S7747","2","P1329",125,"2023-08-09"
"S7748","3","P1329",868,"2023-11-30"
"S7749","4","P1329",141,"2024-10-29"
"S7750","5","P1329",158,"2024-09-05"
"S7751","1","P1330",447,"2024-03-25"
"S7752","2","P1330",918,"2024-09-07"
"S7753","3","P1330",399,"2024-04-05"
"S7754","4","P1330",435,"2023-06-13"
"S7755","5","P1330",912,"2023-11-21"
"S7756","1","P1331",703,"2024-01-13"
"S7757","2","P1331",564,"2024-07-18"
"S7758","3","P1331",799,"2024-09-27"
"S7759","4","P1331",895,"2024-03-25"
"S7760","5","P1331",833,"2024-06-18"
"S7761","1","P1332",555,"2023-06-20"
"S7762","2","P1332",619,"2023-10-27"
"S7763","3","P1332",612,"2024-06-06"
"S7764","4","P1332",595,"2024-09-30"
"S7765","5","P1332",277,"2024-01-25"
"S7766","1","P1333",787,"2024-05-19"
"S7767","2","P1333",257,"2024-06-22"
"S7768","3","P1333",94,"2023-12-03"
"S7769","4","P1333",885,"2024-07-20"
"S7770","5","P1333",5,"2023-11-10"
"S7771","1","P852",815,"2024-06-07"
"S7772","2","P852",129,"2023-07-06"
"S7773","3","P852",304,"2024-09-29"
"S7774","4","P852",637,"2024-05-29"
"S7775","5","P852",694,"2024-10-07"
"S7776","1","P856",872,"2023-08-24"
"S7777","2","P856",82,"2024-07-31"
"S7778","3","P856",504,"2023-06-30"
"S7779","4","P856",301,"2024-07-01"
"S7780","5","P856",264,"2023-06-22"
"S7781","1","P1334",236,"2024-07-24"
"S7782","2","P1334",947,"2024-11-11"
"S7783","3","P1334",636,"2023-11-05"
"S7784","4","P1334",816,"2023-08-04"
"S7785","5","P1334",439,"2024-05-27"
"S7786","1","P1335",280,"2024-08-17"
"S7787","2","P1335",363,"2024-10-17"
"S7788","3","P1335",200,"2023-11-05"
"S7789","4","P1335",661,"2023-06-19"
"S7790","5","P1335",608,"2024-08-16"
"S7791","1","P1336",688,"2023-11-17"
"S7792","2","P1336",313,"2024-05-27"
"S7793","3","P1336",788,"2024-03-04"
"S7794","4","P1336",628,"2024-02-20"
"S7795","5","P1336",287,"2024-05-15"
"S7796","1","P1018",823,"2023-09-03"
"S7797","2","P1018",15,"2024-05-23"
"S7798","3","P1018",521,"2023-06-01"
"S7799","4","P1018",492,"2023-10-11"
"S7800","5","P1018",42,"2023-11-11"
"S7801","1","P1337",697,"2024-04-30"
"S7802","2","P1337",55,"2024-05-05"
"S7803","3","P1337",280,"2023-11-21"
"S7804","4","P1337",147,"2024-01-27"
"S7805","5","P1337",633,"2023-10-24"
"S7806","1","P1338",867,"2023-12-23"
"S7807","2","P1338",114,"2023-12-23"
"S7808","3","P1338",293,"2024-09-25"
"S7809","4","P1338",317,"2023-10-20"
"S7810","5","P1338",535,"2024-09-04"
"S7811","1","P1339",891,"2023-12-23"
"S7812","2","P1339",326,"2024-09-30"
"S7813","3","P1339",90,"2023-09-19"
"S7814","4","P1339",517,"2023-12-03"
"S7815","5","P1339",402,"2024-06-04"
"S7816","1","P858",651,"2024-09-27"
"S7817","2","P858",249,"2024-09-14"
"S7818","3","P858",562,"2023-11-06"
"S7819","4","P858",299,"2024-07-02"
"S7820","5","P858",256,"2024-07-20"
"S7821","1","P1340",554,"2023-11-13"
"S7822","2","P1340",849,"2024-08-16"
"S7823","3","P1340",854,"2023-08-15"
"S7824","4","P1340",440,"2024-04-06"
"S7825","5","P1340",856,"2023-07-25"
"S7826","1","P1341",885,"2023-10-31"
"S7827","2","P1341",2,"2024-04-30"
"S7828","3","P1341",556,"2024-10-06"
"S7829","4","P1341",555,"2024-09-06"
"S7830","5","P1341",149,"2024-07-13"
"S7831","1","P1342",29,"2023-06-16"
"S7832","2","P1342",636,"2023-07-17"
"S7833","3","P1342",153,"2024-03-21"
"S7834","4","P1342",473,"2024-07-27"
"S7835","5","P1342",248,"2024-10-15"
"S7836","1","P1343",812,"2023-10-01"
"S7837","2","P1343",20,"2023-08-01"
"S7838","3","P1343",927,"2023-06-17"
"S7839","4","P1343",284,"2024-07-29"
"S7840","5","P1343",938,"2023-06-20"
"S7841","1","P1344",935,"2023-12-07"
"S7842","2","P1344",215,"2024-09-20"
"S7843","3","P1344",585,"2024-08-14"
"S7844","4","P1344",713,"2023-06-13"
"S7845","5","P1344",417,"2024-11-01"
"S7846","1","P1345",85,"2023-11-26"
"S7847","2","P1345",780,"2024-07-19"
"S7848","3","P1345",688,"2023-10-09"
"S7849","4","P1345",566,"2023-05-16"
"S7850","5","P1345",776,"2024-09-20"
"S7851","1","P1346",23,"2024-10-12"
"S7852","2","P1346",22,"2023-08-21"
"S7853","3","P1346",794,"2023-09-22"
"S7854","4","P1346",699,"2024-08-16"
"S7855","5","P1346",351,"2023-10-21"
"S7856","1","P1347",270,"2024-03-21"
"S7857","2","P1347",958,"2024-02-06"
"S7858","3","P1347",737,"2023-10-10"
"S7859","4","P1347",98,"2024-07-21"
"S7860","5","P1347",577,"2023-07-30"
"S7861","1","P1348",213,"2024-10-10"
"S7862","2","P1348",406,"2024-02-01"
"S7863","3","P1348",471,"2024-06-29"
"S7864","4","P1348",539,"2023-07-06"
"S7865","5","P1348",428,"2024-02-26"
"S7866","1","P1349",146,"2023-12-25"
"S7867","2","P1349",748,"2024-01-22"
"S7868","3","P1349",110,"2024-04-27"
"S7869","4","P1349",637,"2024-01-06"
"S7870","5","P1349",419,"2023-05-16"
"S7871","1","P1350",14,"2023-07-22"
"S7872","2","P1350",282,"2023-07-01"
"S7873","3","P1350",623,"2023-07-05"
"S7874","4","P1350",510,"2024-05-10"
"S7875","5","P1350",750,"2024-09-14"
"S7876","1","P1351",87,"2024-09-16"
"S7877","2","P1351",390,"2024-02-25"
"S7878","3","P1351",656,"2023-10-19"
"S7879","4","P1351",402,"2024-05-12"
"S7880","5","P1351",900,"2024-03-08"
"S7881","1","P1352",221,"2024-01-26"
"S7882","2","P1352",841,"2023-06-02"
"S7883","3","P1352",366,"2023-09-11"
"S7884","4","P1352",134,"2024-11-05"
"S7885","5","P1352",676,"2024-02-10"
"S7886","1","P1353",814,"2023-06-04"
"S7887","2","P1353",548,"2024-02-09"
"S7888","3","P1353",821,"2023-11-16"
"S7889","4","P1353",791,"2023-10-09"
"S7890","5","P1353",112,"2023-09-27"
"S7891","1","P1354",214,"2024-09-11"
"S7892","2","P1354",470,"2024-01-06"
"S7893","3","P1354",908,"2023-06-01"
"S7894","4","P1354",432,"2023-05-02"
"S7895","5","P1354",314,"2023-06-13"
"S7896","1","P1355",431,"2024-01-09"
"S7897","2","P1355",406,"2024-08-03"
"S7898","3","P1355",984,"2024-01-23"
"S7899","4","P1355",650,"2023-10-03"
"S7900","5","P1355",327,"2024-05-13"
"S7901","1","P1356",522,"2024-10-24"
"S7902","2","P1356",696,"2023-07-23"
"S7903","3","P1356",317,"2023-11-08"
"S7904","4","P1356",673,"2024-05-27"
"S7905","5","P1356",619,"2023-09-06"
"S7906","1","P1357",46,"2023-10-10"
"S7907","2","P1357",636,"2024-09-25"
"S7908","3","P1357",528,"2023-11-27"
"S7909","4","P1357",461,"2024-02-16"
"S7910","5","P1357",167,"2023-05-12"
"S7911","1","P1358",683,"2023-07-20"
"S7912","2","P1358",383,"2024-07-09"
"S7913","3","P1358",559,"2024-11-11"
"S7914","4","P1358",542,"2023-11-11"
"S7915","5","P1358",655,"2024-03-31"
"S7916","1","P1359",480,"2024-07-22"
"S7917","2","P1359",561,"2024-08-31"
"S7918","3","P1359",139,"2024-02-18"
"S7919","4","P1359",878,"2023-10-24"
"S7920","5","P1359",974,"2024-10-01"
"S7921","1","P1360",787,"2023-09-01"
"S7922","2","P1360",60,"2024-07-14"
"S7923","3","P1360",900,"2024-06-01"
"S7924","4","P1360",860,"2024-04-28"
"S7925","5","P1360",921,"2024-04-21"
"S7926","1","P1361",635,"2024-03-16"
"S7927","2","P1361",103,"2024-04-07"
"S7928","3","P1361",533,"2024-08-06"
"S7929","4","P1361",43,"2024-02-22"
"S7930","5","P1361",359,"2023-10-19"
"S7931","1","P1362",248,"2024-10-19"
"S7932","2","P1362",527,"2024-06-16"
"S7933","3","P1362",701,"2023-10-13"
"S7934","4","P1362",396,"2024-07-30"
"S7935","5","P1362",27,"2024-07-24"
"S7936","1","P1363",647,"2024-10-15"
"S7937","2","P1363",394,"2023-07-07"
"S7938","3","P1363",961,"2023-07-15"
"S7939","4","P1363",142,"2023-05-04"
"S7940","5","P1363",994,"2023-05-06"
"S7941","1","P1364",450,"2023-12-03"
"S7942","2","P1364",421,"2024-09-28"
"S7943","3","P1364",87,"2024-07-01"
"S7944","4","P1364",676,"2024-04-02"
"S7945","5","P1364",188,"2023-05-07"
"S7946","1","P1365",529,"2023-08-09"
"S7947","2","P1365",76,"2023-07-05"
"S7948","3","P1365",248,"2024-05-24"
"S7949","4","P1365",491,"2024-10-07"
"S7950","5","P1365",314,"2024-08-10"
"S7951","1","P687",109,"2023-09-03"
"S7952","2","P687",115,"2023-07-07"
"S7953","3","P687",324,"2024-03-06"
"S7954","4","P687",9,"2024-01-07"
"S7955","5","P687",737,"2024-01-20"
"S7956","1","P1366",57,"2024-04-05"
"S7957","2","P1366",596,"2024-07-25"
"S7958","3","P1366",657,"2024-08-06"
"S7959","4","P1366",747,"2023-09-21"
"S7960","5","P1366",826,"2024-10-15"
"S7961","1","P864",393,"2023-12-31"
"S7962","2","P864",88,"2024-09-04"
"S7963","3","P864",456,"2024-06-20"
"S7964","4","P864",240,"2024-07-30"
"S7965","5","P864",726,"2024-06-27"
"S7966","1","P1367",652,"2024-08-12"
"S7967","2","P1367",752,"2024-05-16"
"S7968","3","P1367",241,"2024-06-28"
"S7969","4","P1367",467,"2023-09-18"
"S7970","5","P1367",120,"2023-11-11"
"S7971","1","P1368",424,"2024-09-17"
"S7972","2","P1368",527,"2024-05-04"
"S7973","3","P1368",687,"2023-06-03"
"S7974","4","P1368",583,"2024-10-12"
"S7975","5","P1368",985,"2024-07-18"
"S7976","1","P1369",410,"2024-09-16"
"S7977","2","P1369",656,"2024-06-20"
"S7978","3","P1369",894,"2024-10-17"
