"customer_id","transaction_id","feedback","rating"
"C1633","123013466","Excellent product, highly recommended!","4.00"
"C1137","123011105","Quick delivery and fantastic service.","4.00"
"C773","123012916","Great quality, very satisfied with the purchase.","4.00"
"C1496","123013544","Product is fine but could be improved.","3.00"
"C1625","123013739","Product is fine but could be improved.","4.00"
"C913","123011142","Great quality, very satisfied with the purchase.","4.00"
"C236","123011624","Excellent product, highly recommended!","4.00"
"C1681","123013790","Decent product, meets the basic needs.","4.00"
"C1295","123013848","Product exceeded expectations, works perfectly.","4.00"
"C1605","123011629","Excellent product, highly recommended!","4.00"
"C753","123012229","Not worth the money, completely unsatisfactory.","1.00"
"C1575","123011176","Product is fine but could be improved.","3.00"
"C1650","123012235","Terrible experience, would not recommend.","1.00"
"C1604","123011186","Average experience, acceptable for the price.","4.00"
"C1488","123014104","It's okay, not bad but nothing special.","3.00"
"C661","123014216","Decent product, meets the basic needs.","3.00"
"C243","123013136","Quick delivery and fantastic service.","5.00"
"C233","123014306","Not worth the money, completely unsatisfactory.","1.00"
"C1336","123012299","Terrible experience, would not recommend.","2.00"
"C1417","123012311","Quick delivery and fantastic service.","5.00"
"C1419","123014443","Product exceeded expectations, works perfectly.","5.00"
"C677","123012719","Service was satisfactory but not outstanding.","3.00"
"C488","123014498","Amazing experience, will definitely buy again!","4.00"
"C48","123012736","It's okay, not bad but nothing special.","4.00"
"C1681","123014514","Quick delivery and fantastic service.","4.00"
"C1103","123011799","Not worth the money, completely unsatisfactory.","1.00"
"C1736","123011350","Quality issues, needs a lot of improvement.","1.00"
"C141","123012773","Excellent product, highly recommended!","4.00"
"C910","123012390","Product is fine but could be improved.","3.00"
"C217","123012804","Amazing experience, will definitely buy again!","4.00"
"C1218","123012811","Quality issues, needs a lot of improvement.","1.00"
"C1060","123012841","Decent product, meets the basic needs.","4.00"
"C394","123011404","Excellent product, highly recommended!","4.00"
"C897","123012463","Great quality, very satisfied with the purchase.","4.00"
"C144","123012879","Amazing experience, will definitely buy again!","5.00"
"C1628","123012500","Product arrived damaged, not happy with the service.","2.00"
"C1192","123012882","Quick delivery and fantastic service.","5.00"
"C392","123011462","Average experience, acceptable for the price.","3.00"
"C1050","123011941","Product arrived damaged, not happy with the service.","2.00"
"C112","123014573","Not worth the money, completely unsatisfactory.","1.00"
"C410","123017485","Product is fine but could be improved.","4.00"
"C488","123018750","Quick delivery and fantastic service.","5.00"
"C1537","123016888","Quality issues, needs a lot of improvement.","1.00"
"C23","123016116","Quick delivery and fantastic service.","5.00"
"C1268","123017876","Great quality, very satisfied with the purchase.","5.00"
"C506","123014590","Quick delivery and fantastic service.","4.00"
"C285","123017545","Quality issues, needs a lot of improvement.","1.00"
"C467","123018917","Quick delivery and fantastic service.","4.00"
"C967","123015291","It's okay, not bad but nothing special.","4.00"
"C867","123018938","Quality issues, needs a lot of improvement.","1.00"
"C1351","123016940","Great quality, very satisfied with the purchase.","4.00"
"C57","123019001","Quick delivery and fantastic service.","5.00"
"C458","123016950","Service was satisfactory but not outstanding.","3.00"
"C844","123017568","Terrible experience, would not recommend.","2.00"
"C486","123016961","Excellent product, highly recommended!","5.00"
"C280","123019012","Not worth the money, completely unsatisfactory.","2.00"
"C217","123015340","Product exceeded expectations, works perfectly.","4.00"
"C1245","123018371","Product exceeded expectations, works perfectly.","5.00"
"C1715","123019096","Quick delivery and fantastic service.","5.00"
"C1272","123019110","Decent product, meets the basic needs.","3.00"
"C1378","123015397","Not worth the money, completely unsatisfactory.","1.00"
"C396","123014637","Quick delivery and fantastic service.","5.00"
"C1072","123014647","Quick delivery and fantastic service.","5.00"
"C873","123017045","Not worth the money, completely unsatisfactory.","1.00"
"C135","123019319","Excellent product, highly recommended!","4.00"
"C1421","123019378","Very disappointing, poor quality.","2.00"
"C477","123015481","Excellent product, highly recommended!","4.00"
"C25","123014684","Excellent product, highly recommended!","5.00"
"C1319","123015551","Very disappointing, poor quality.","2.00"
"C731","123016308","Service was satisfactory but not outstanding.","4.00"
"C44","123015560","Great quality, very satisfied with the purchase.","4.00"
"C713","123019536","Great quality, very satisfied with the purchase.","5.00"
"C1677","123017644","Amazing experience, will definitely buy again!","4.00"
"C1253","123019588","Great quality, very satisfied with the purchase.","4.00"
"C559","123017084","Product exceeded expectations, works perfectly.","4.00"
"C587","123019629","Great quality, very satisfied with the purchase.","4.00"
"C276","123016334","Product exceeded expectations, works perfectly.","5.00"
"C1144","123015671","Great quality, very satisfied with the purchase.","5.00"
"C779","123015681","Amazing experience, will definitely buy again!","5.00"
"C606","123017683","Quality issues, needs a lot of improvement.","2.00"
"C503","123018052","Product exceeded expectations, works perfectly.","4.00"
"C643","123019932","Average experience, acceptable for the price.","3.00"
"C944","123014779","Amazing experience, will definitely buy again!","5.00"
"C480","123017197","Great quality, very satisfied with the purchase.","5.00"
"C916","123015786","It's okay, not bad but nothing special.","4.00"
"C492","123018690","Not worth the money, completely unsatisfactory.","2.00"
"C1542","123017748","Terrible experience, would not recommend.","2.00"
"C800","123016374","Average experience, acceptable for the price.","4.00"
"C254","123017783","Very disappointing, poor quality.","2.00"
"C710","123020133","Quick delivery and fantastic service.","4.00"
"C481","123020161","Service was satisfactory but not outstanding.","4.00"
"C1559","123020175","Average experience, acceptable for the price.","3.00"
"C408","123020197","Quality issues, needs a lot of improvement.","1.00"
"C1692","123020226","Great quality, very satisfied with the purchase.","4.00"
"C464","123020232","Not worth the money, completely unsatisfactory.","1.00"
"C979","123014874","Excellent product, highly recommended!","4.00"
"C84","123018116","Average experience, acceptable for the price.","4.00"
"C1169","123017275","Decent product, meets the basic needs.","3.00"
"C545","123016518","Product arrived damaged, not happy with the service.","2.00"
"C1124","123016546","Product exceeded expectations, works perfectly.","5.00"
"C419","123016569","Quality issues, needs a lot of improvement.","1.00"
"C186","123018131","Amazing experience, will definitely buy again!","4.00"
"C572","123018517","Amazing experience, will definitely buy again!","5.00"
"C1647","123016732","Very disappointing, poor quality.","1.00"
"C648","123016750","Quick delivery and fantastic service.","4.00"
"C722","123016775","Great quality, very satisfied with the purchase.","5.00"
"C1045","123018217","Amazing experience, will definitely buy again!","5.00"
"C1177","123018241","Amazing experience, will definitely buy again!","4.00"
"C682","123016799","Excellent product, highly recommended!","5.00"
"C280","123018269","Product arrived damaged, not happy with the service.","1.00"
"C1108","123017457","Quick delivery and fantastic service.","4.00"
"C545","123015155","Product exceeded expectations, works perfectly.","4.00"
"C1393","123016879","Terrible experience, would not recommend.","1.00"
"C1005","123022865","Excellent product, highly recommended!","5.00"
"C547","123021728","Quick delivery and fantastic service.","4.00"
"C836","123020799","Terrible experience, would not recommend.","2.00"
"C277","123020336","Very disappointing, poor quality.","1.00"
"C1636","123022914","Excellent product, highly recommended!","4.00"
"C1126","123024195","Not worth the money, completely unsatisfactory.","2.00"
"C954","123023305","Excellent product, highly recommended!","4.00"
"C1485","123020339","Terrible experience, would not recommend.","1.00"
"C771","123024276","Great quality, very satisfied with the purchase.","5.00"
"C439","123022222","Product arrived damaged, not happy with the service.","2.00"
"C1142","123022960","Amazing experience, will definitely buy again!","4.00"
"C1332","123022286","Amazing experience, will definitely buy again!","5.00"
"C977","123023020","It's okay, not bad but nothing special.","4.00"
"C724","123023814","Great quality, very satisfied with the purchase.","4.00"
"C798","123022327","Quick delivery and fantastic service.","5.00"
